,State,Year,Employment,Share,Growth,Good_Day_Ratio,Green_Ratio,Policy_Score,Number_bill,emission_per_capita,Political_Leaning
61,Iowa,2019,0.051137912045572866,0.14285714285714285,0.332703213610586,0.6192771084337347,0.794,0.3666666666666667,0.0,0.3343328117990424,0.3454581898385005
62,Iowa,2020,0.04530410415151362,0.19047619047619052,0.24291115311909264,0.6674698795180722,0.848,0.23333333333333334,0.0,0.27669538391680276,0.3324818550829753
63,Iowa,2021,0.04801050987556172,0.19047619047619052,0.38185255198487716,0.49156626506024104,0.778,0.13333333333333333,0.05,0.29935308076865585,0.32983781008952423
64,Kansas,2018,0.037602750384817064,0.11904761904761912,0.31474480151228734,0.6385542168674698,0.684,0.12222222222222223,0.03333333333333333,0.10507366918657864,0.21136939736474003
65,Kansas,2019,0.03770361474314519,0.11904761904761912,0.33648393194707,0.7638554216867472,0.71,0.1111111111111111,0.03333333333333333,0.0962199374198532,0.22002028720175684
66,Kansas,2020,0.033311343786825445,0.11904761904761912,0.2457466918714556,0.6939759036144579,0.69,0.1111111111111111,0.0,0.0870552082545747,0.22867117703877365
67,Kansas,2021,0.03565877486275328,0.11904761904761912,0.38657844990548207,0.5445783132530122,0.65,0.02222222222222222,0.1,0.09212915148990872,0.22835273778387305
68,Kentucky,2018,0.06314696158971266,0.16666666666666669,0.30151228733459357,0.616867469879518,0.8,0.3,0.13333333333333333,0.15912021550638425,0.21136939736474003
69,Kentucky,2019,0.06280740728211084,0.14285714285714285,0.3298676748582231,0.6843373493975902,0.818,0.2,0.13333333333333333,0.14446488330383006,0.20704395244623164
70,Kentucky,2020,0.05319214916806216,0.14285714285714285,0.20793950850661627,0.8144578313253015,0.834,0.25555555555555554,0.016666666666666666,0.10983196913208429,0.20271850752772325
71,Kentucky,2021,0.057490447703408006,0.14285714285714285,0.39981096408317585,0.6554216867469878,0.822,0.1111111111111111,0.06666666666666667,0.12367212582190695,0.1889259180616263
72,Louisiana,2018,0.050179393351639165,0.07142857142857145,0.29111531190926276,0.6024096385542168,0.964,0.12222222222222223,0.06666666666666667,0.2632012131348765,0.26327473638684085
73,Louisiana,2019,0.04935619494390787,0.07142857142857145,0.32136105860113423,0.6361445783132531,0.978,0.1,0.1,0.26605661121072927,0.25462384654982406
74,Louisiana,2020,0.04049271619765032,0.07142857142857145,0.19092627599243858,0.7180722891566265,0.982,0.13333333333333333,0.08333333333333333,0.23247502563676326,0.24597295671280725
75,Louisiana,2021,0.04368965795918214,0.07142857142857145,0.39508506616257094,0.7228915662650603,0.972,0.03333333333333333,0.11666666666666667,0.24029603520279025,0.23993108874173633
76,Maine,2018,0.014774969881839078,0.14285714285714285,0.3232514177693762,0.8168674698795182,0.98,0.5222222222222223,0.03333333333333333,0.06659950071023939,0.45359431280121054
77,Maine,2019,0.014941614934848921,0.14285714285714285,0.3412098298676749,0.8891566265060238,0.994,0.5333333333333334,0.016666666666666666,0.055719454939277865,0.4449434229641937
78,Maine,2020,0.013295218119386323,0.19047619047619052,0.27032136105860116,0.8963855421686744,0.994,0.5444444444444445,0.03333333333333333,0.050301647128635954,0.4362925331271769
79,Maine,2021,0.014368383166908175,0.19047619047619052,0.3752362948960303,0.8506024096385545,0.996,0.7444444444444446,0.05,0.05293462804689193,0.4422609161145273
80,Maryland,2018,0.15126051410432065,0.35714285714285726,0.31001890359168244,0.5228915662650604,0.956,0.6222222222222223,0.08333333333333333,0.030141067140226196,0.609310329867513
81,Maryland,2019,0.14979391848080426,0.3333333333333334,0.32608695652173914,0.580722891566265,0.974,0.7222222222222223,0.18333333333333332,0.024888089867370462,0.609310329867513
82,Maryland,2020,0.1371884579313663,0.4523809523809525,0.25992438563327036,0.83855421686747,0.984,0.7222222222222223,0.016666666666666666,0.019662576866533846,0.609310329867513
83,Maryland,2021,0.14129129383108646,0.42857142857142866,0.3610586011342155,0.6337349397590359,0.976,0.688888888888889,0.03333333333333333,0.023328048232559087,0.6234281495370325
84,Massachusetts,2018,0.20982725989576578,0.4523809523809525,0.7655954631379963,0.6650602409638555,0.994,0.9333333333333335,0.08333333333333333,0.003688621018799093,0.6612156688896138
85,Massachusetts,2019,0.2210776381347602,0.47619047619047633,0.38279773156899816,0.7855421686746991,0.998,0.9444444444444445,0.21666666666666667,0.003368404516720539,0.6352629993785635
86,Massachusetts,2020,0.19557728197928473,0.5000000000000002,0.2296786389413989,0.7903614457831325,1.0,0.9000000000000001,0.05,0.002861746691196913,0.609310329867513
87,Massachusetts,2021,0.20403479986693504,0.47619047619047633,0.3733459357277883,0.7036144578313253,0.998,0.9444444444444445,0.23333333333333334,0.003353183152320289,0.6511686551962501
88,Michigan,2018,0.2278511702385584,0.3333333333333334,0.31474480151228734,0.6361445783132531,0.896,0.5888888888888889,0.3333333333333333,0.07015229278881109,0.4189907534531433
89,Michigan,2019,0.22650548517021224,0.3095238095238096,0.3289224952741021,0.7325301204819277,0.916,0.5888888888888889,0.43333333333333335,0.06517762246894429,0.4406179780456853
90,Michigan,2020,0.2041231339426505,0.3809523809523811,0.2448015122873346,0.7228915662650603,0.938,0.5888888888888889,0.16666666666666666,0.051224951156907325,0.4622452026382273
91,Michigan,2021,0.21614596548205034,0.3809523809523811,0.38752362948960306,0.527710843373494,0.908,0.5333333333333334,0.21666666666666667,0.0577464459117191,0.43120592236457894
92,Minnesota,2018,0.1078446297580586,0.19047619047619052,0.3062381852551985,0.6602409638554216,0.816,0.6666666666666667,0.03333333333333333,0.0644979948630988,0.42764164329016013
93,Minnesota,2019,0.10704774362819999,0.19047619047619052,0.3279773156899811,0.7638554216867472,0.89,0.6777777777777778,0.13333333333333333,0.057635659487063624,0.4233161983716517
94,Minnesota,2020,0.09487643566366143,0.19047619047619052,0.2353497164461248,0.8481927710843373,0.906,0.6666666666666667,0.06666666666666667,0.047656090355830315,0.4189907534531433
95,Minnesota,2021,0.0997667604511428,0.21428571428571436,0.37901701323251424,0.616867469879518,0.908,0.6666666666666667,0.2,0.05250082942754293,0.4232957000881829
96,Mississippi,2018,0.030140088446842628,0.09523809523809529,0.3128544423440454,0.6096385542168674,0.988,0.13333333333333333,0.016666666666666666,0.2236560981403022,0.28057651606087447
